Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Fertix,https://www.crunchbase.com/organization/fertix,Active,,"Industrial Engineering, Mechanical Engineering","Aachen, Nordrhein-Westfalen, Germany","FERTIX is the first online CNC shop, where you can order your CNC machined parts instantly.","2,557,230","European Union (EU), Europe, Middle East, and Africa (EMEA)",52072,,2016-01-01,year,,,,,For Profit,https://fertix.de/en/,,,https://www.linkedin.com/company/fertix/,"FERTIX is the first online CNC shop, where you can order your CNC machined parts instantly. Easy, transparent, fast, affordable and with great quality.","Manufacturing, Science and Engineering",3,1-10,"Dennis Birkholz, Klaas Ruehmann, Tilman Bremer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ateljee Van Stof & Hout,https://www.crunchbase.com/organization/ateljee-van-stof-hout,Active,,"Corporate Training, Personal Development, Service Industry","Roermond, Limburg, The Netherlands","Ateljee Van Stof & Hout provides creative workshops for companies, institutions, schools and individuals.","2,585,710","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,http://www.vanstofenhout.com,,https://www.facebook.com/vanstofenhout/,https://www.linkedin.com/company/ateljee-van-stof-hout,,"Education, Other",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Big Sun,https://www.crunchbase.com/organization/big-sun,Active,,"Advertising, Brand Marketing, Software, UX Design, Video Editing","Düsseldorf, Nordrhein-Westfalen, Germany","Big Sun provides UX design, video advertising software, and content curation services.","2,586,339","European Union (EU), Europe, Middle East, and Africa (EMEA)",40215,,2016-01-01,year,,,,,For Profit,https://bigsun.de,,https://www.facebook.com/byBIGSUN/,https://www.linkedin.com/company/big-sun-gmbh/,"Big Sun assisted the frozen food producer in persuasively revamping its brand presence on the web and emphasizing vital brand values using a scalable digital design framework. They designed and developed a consistent digital environment for the contextual video advertising software, including the editorial system and sales website. It was tasked with conceiving, designing, and developing the editorial system's interface as well as the marketing website.","Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Software, Video",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
b.ventus,https://www.crunchbase.com/organization/b-ventus,Active,,"Energy, Renewable Energy, Wind Energy","Düsseldorf, Nordrhein-Westfalen, Germany",b.ventus is installs wind turbines and supplies wind energies in Germany. ,"2,608,351","European Union (EU), Europe, Middle East, and Africa (EMEA)",40479,,2016-01-01,year,,,,,For Profit,http://www.bventus.de/,,,,b.ventus GmbH installs wind turbines and supplies wind energies in Germany. ,"Energy, Natural Resources, Sustainability",1,1-10,Christoph Esche,1,,2017-10-12,,,,Corporate Round,,,,Corporate Round,,,,,,,"E.ON, Agile Accelerator",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
nhs* Group,https://www.crunchbase.com/organization/nhs-group,Active,,"Business Development, Consulting, Financial Services","Düsseldorf, Nordrhein-Westfalen, Germany","nhs* Group provides examination, auditing, tax advisory, and business consulting services.","2,613,604","European Union (EU), Europe, Middle East, and Africa (EMEA)",40211,,2016-01-01,year,,,,,For Profit,https://www.nhsgroup.de,,https://www.facebook.com/groupNHS,https://www.linkedin.com/company/nhs-group,,"Financial Services, Professional Services",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
REA Consult,https://www.crunchbase.com/organization/rea-consult,Active,,"Consulting, Financial Services, Management Consulting","Köln, Nordrhein-Westfalen, Germany","REA Consult provides management and consulting for sustainable investments, M&A transactions, and renewable energy assets.","2,613,874","European Union (EU), Europe, Middle East, and Africa (EMEA)",50823,$1M to $10M,2016-01-01,year,,,,,For Profit,https://rea-consult.com,https://twitter.com/AndalaftE,,https://www.linkedin.com/company/rea-consult/,"REA Consult offers expert management and consulting services for sustainable investments, M&A transactions, and investments in renewable energy assets. The company specializes in originating and managing international sustainable projects, with a focus on promoting foreign direct investments in Brazil. REA Consult supports clients in navigating, understanding, and evaluating investment opportunities in the renewable energy sector.","Financial Services, Professional Services",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Factory Campus,https://www.crunchbase.com/organization/factory-campus,Active,,"Coworking, Real Estate, Rental","Düsseldorf, Nordrhein-Westfalen, Germany","Factory Campus provides co-working, rent space, and office space.","2,621,722","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://factorycampus.de,,https://www.facebook.com/factorycampus.de,https://www.linkedin.com/company/factory-campus,,"Commerce and Shopping, Real Estate",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
VOUX,https://www.crunchbase.com/organization/voux-78d5,Active,,"E-Commerce, Manufacturing, Pharmaceutical","Meerbusch, Nordrhein-Westfalen, Germany",VOUX manufactures and sells hair fillers and hair thickening products.,"2,625,172","European Union (EU), Europe, Middle East, and Africa (EMEA)",40668,$1M to $10M,2016-01-01,year,,,,,For Profit,https://voux.de,,https://www.facebook.com/voux.hair/,,,"Commerce and Shopping, Health Care, Manufacturing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kommit5,https://www.crunchbase.com/organization/kommit5,Active,,"Advice, Enterprise Resource Planning (ERP), Training","Cologne, Nordrhein-Westfalen, Germany","Kommit5 offers ERP solutions along with advice, installation, hosting, and training services to help SMEs to advance into the future.","2,634,622","European Union (EU), Europe, Middle East, and Africa (EMEA)",50670,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.kommit5.de,,,,,"Education, Media and Entertainment, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
TBO Versicherungsmakler,https://www.crunchbase.com/organization/tbo-versicherungsmakler,Active,,"Consulting, Financial Services, Mortgage, Risk Management, Wealth Management","Kaarst, Nordrhein-Westfalen, Germany","TBO Versicherungsmakler provides risk management, investment, mortgage lending, retirement planning, and consulting services.","2,641,072","European Union (EU), Europe, Middle East, and Africa (EMEA)",41564,Less than $1M,2016-01-01,year,,,,,For Profit,https://tbo-versicherungsmakler.de,,https://www.facebook.com/tboversicherungsmakler,https://www.linkedin.com/company/tbo-versicherungsmakler-gmbh,,"Financial Services, Professional Services, Real Estate",2,1-10,"Björn Olbrich, Tim Becker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Daheim,https://www.crunchbase.com/organization/daheim,Active,,"Internet, Mobile, Video Conferencing","Duisburg, Nordrhein-Westfalen, Germany","Daheim is a video calling platform for mobile learning and cultural exchange. Everywhere, Anytime and Free.","2,663,066","European Union (EU), Europe, Middle East, and Africa (EMEA)",47119,,2016-01-01,year,,,,,For Profit,https://willkommen-daheim.org/,,,https://www.linkedin.com/company/daheim-gug,"Daheim is a video calling platform for mobile learning and cultural exchange. Everywhere, Anytime and Free.","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",,1-10,,1,Seed,2017-01-01,,,,Seed,,,,Seed,,,,,,,Axel Springer Plug and Play Accelerator,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
MeinBafog,https://www.crunchbase.com/organization/meinbafög,Active,,"Apps, Credit, Financial Services, Lending, Personal Finance","Cologne, Nordrhein-Westfalen, Germany","MeinBafog is an application that provides loans, credits, and financial services without paperwork to its users.","2,664,188","European Union (EU), Europe, Middle East, and Africa (EMEA)",51105,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.meinbafoeg.de/,,,https://www.linkedin.com/company/meinbafoeg/?originalSubdomain=in,,"Apps, Financial Services, Lending and Investments, Software",3,1-10,"Alexander Rodosek, Pascal Heinrichs, Philip Leitzke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wyzr Advies,https://www.crunchbase.com/organization/wyzr-advies,Active,,"Finance, Financial Services, Management Consulting","Veen, Limburg, The Netherlands","For all your finances, HR and governance issues; for the redesign and optimization of your business.","2,676,753","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,http://www.wyzradvies.nl,https://twitter.com/wyzradvies,https://www.facebook.com/pg/wyzradvies,https://www.linkedin.com/company/wyzr-advies/,,"Financial Services, Professional Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
App Logik,https://www.crunchbase.com/organization/app-logik,Active,,"Android, Data Mining, Software, Web Development","Krefeld, Nordrhein-Westfalen, Germany","App Logik, design and implement individual software solutions for desktop, web and mobile devices.","2,677,808","European Union (EU), Europe, Middle East, and Africa (EMEA)",47807,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.app-logik.de,,https://www.facebook.com/app.logik.gmbh,https://www.linkedin.com/company/app-logik-gmbh,"App-logik, creative software solutions with different frameworks & technologies like React Native, React, Symfony, Django, Tensor Flow, Android, Spring, NestJS, Electron, Angular, Knockout, Unity, Unreal Engine, ExpressJS, Rails, NodeJS, Docker.","Data and Analytics, Information Technology, Mobile, Platforms, Software",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Decoplus,https://www.crunchbase.com/organization/decoplus,Active,,"E-Commerce, Events, Graphic Design, Online Portals","Sittard, Limburg, The Netherlands","Decoplus is a webshop for graphic visualizations and displays, service merchandising, sloping walls and internal corners.","2,679,594","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.decoplus.nl/,,,,,"Commerce and Shopping, Design, Events, Internet Services, Media and Entertainment",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Innovation Playground,https://www.crunchbase.com/organization/the-innovation-playground,Active,,"Business Development, Consulting, Management Consulting","Herten, Limburg, The Netherlands",The Innovation Playground is a strategic management company that offers a platform and resources for individuals.,"2,693,882","European Union (EU), Europe, Middle East, and Africa (EMEA)",6049 CP,$1M to $10M,2016-01-01,year,,,,,For Profit,https://theinnovationplayground.com,,https://www.facebook.com/TheInnovationPlayground/,http://www.linkedin.com/company/the-innovation-playground,,Professional Services,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
OPENCY,https://www.crunchbase.com/organization/opency,Active,,"Business Development, Consulting, Project Management","Pulheim, Nordrhein-Westfalen, Germany","OPENCY is an IT firm that provides consulting, project management, advice, cloud computing, and IT management services.","2,705,323","European Union (EU), Europe, Middle East, and Africa (EMEA)",50259,Less than $1M,2016-01-01,year,,,,,For Profit,http://www.opency.de/,https://twitter.com/opency_eu,,,,"Administrative Services, Other, Professional Services",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Goffin Consult,https://www.crunchbase.com/organization/goffin-consult,Active,,"Business Development, Consulting, Management Consulting","Cologne, Nordrhein-Westfalen, Germany",Goffin Consult specializes in business continuity and crisis management for medium-sized companies.,"2,707,154","European Union (EU), Europe, Middle East, and Africa (EMEA)",50676,$100M to $500M,2016-01-01,year,,,,,For Profit,https://www.goffin-consult.de,,https://www.facebook.com/goffinconsult,https://www.linkedin.com/company/goffin-consult-gmbh,,Professional Services,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Manatee,https://www.crunchbase.com/organization/manatee-f8b2,Active,,"Apparel, Consumer, E-Commerce, eSports, Fashion, Textiles","Hasselt, Limburg, Belgium",Manatee specializes in producing custom apparel and merchandise for esports teams and global brands.,"2,711,813","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://manatee.gg,https://twitter.com/manateegg,https://www.facebook.com/manateegg,https://www.linkedin.com/company/manatee-gg,,"Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Other, Sports",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
More4IT,https://www.crunchbase.com/organization/more4it,Active,,"Hardware, Information Technology, Web Hosting","Hasselt, Limburg, Belgium",More4IT specializes in providing tailor-made IT advice to SMEs.,"2,717,937","European Union (EU), Europe, Middle East, and Africa (EMEA)",3910,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.more4it.be,,https://www.facebook.com/more4it/,https://www.linkedin.com/company/more4it/about/,,"Hardware, Information Technology, Internet Services",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
BDM Reco,https://www.crunchbase.com/organization/bdm-reco,Active,,"Computer, Software","Seraing, Liege, Belgium",BDM Reco is a data science company developing a real time content and user recommendation engine.,"2,807,690","European Union (EU), Europe, Middle East, and Africa (EMEA)",4201,,2016-01-01,year,,,,,For Profit,https://bdmreco.io/,https://twitter.com/datafellas?lang=en,,https://www.linkedin.com/company/bdm-io,BDM Reco is a data science company developing a real time content and user recommendation engine.,"Consumer Electronics, Hardware, Software",,1-10,,1,Seed,2017-01-01,,,,Seed,,,,Seed,,,,,,,The Faktory Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nebraska Applied Research Institute,https://www.crunchbase.com/organization/nebraska-applied-research-institute,Active,,"Cyber Security, Health Care, Security","Neuss, Nordrhein-Westfalen, Germany",Nebraska Applied Research Institute engaged in solving complex cybersecurity problems for operational technology systems in the healthcare.,"2,809,390","European Union (EU), Europe, Middle East, and Africa (EMEA)",68106,,2016-01-01,year,,,,,For Profit,http://nari-cyber.com,,,https://www.linkedin.com/company/nebraskaappliedresearchinstitute/,,"Health Care, Information Technology, Privacy and Security",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Camparound GmbH & Co. KG,https://www.crunchbase.com/organization/camparound,Active,,"Digital Marketing, Software, Travel, UX Design","Cologne, Nordrhein-Westfalen, Germany","Camparound provides digital solutions that specialize in strategy, UX design, digital marketing, social media, and software development.","2,813,241","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,http://www.camparound.com,https://twitter.com/camparound_de?lang=en,https://www.facebook.com/camparound/,https://www.linkedin.com/company/camparound-gmbh-&-co.-kg,,"Design, Sales and Marketing, Software, Travel and Tourism",1,11-50,Nico Ries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
1+1 Pharma Consulting,https://www.crunchbase.com/organization/1-1-pharma-consulting,Active,,"Health Care, Medical, Pharmaceutical","Bonn, Nordrhein-Westfalen, Germany",1+1 Pharma Consulting is a pharmaceutical company.,"2,821,407","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,http://www.1plus1pharma-consulting.de,,,,,Health Care,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Enorm Digital,https://www.crunchbase.com/organization/enorm-digital,Active,,"Advertising, Digital Marketing, Graphic Design, Web Design","Köln, Nordrhein-Westfalen, Germany","Enorm Digital GmbH specializes in websites, landing pages, banners, and online advertising.","2,835,229","European Union (EU), Europe, Middle East, and Africa (EMEA)",50825,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.enorm.digital,,https://www.facebook.com/ENORM.digital,https://www.linkedin.com/company/enormdigital,"Enorm Digital GmbH specializes in the development of digital communication projects, including websites, landing pages, one-pagers, banners, and online advertising. The company focuses on creating sophisticated digital solutions tailored to meet the needs of its clients, leveraging expertise in internet technologies to deliver effective online campaigns. Enorm Digital GmbH has a track record of working on projects such as online campaigns for banking services, demonstrating its capability in conceptualizing, creating, and executing digital marketing strategies that encompass a range of digital formats and platforms.","Advertising, Design, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
CCKöln,https://www.crunchbase.com/organization/ccköln,Active,,"Events, Printing, Web Design","Köln, Nordrhein-Westfalen, Germany","CCKöln provides printing, web design and exhibition stand construction services.","2,835,758","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.cckoeln.de/,,https://www.facebook.com/cckoeln.de/,https://www.linkedin.com/company/cck%C3%B6ln---crossmedia-communication/,,"Content and Publishing, Design, Events, Media and Entertainment",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vier Je Huis,https://www.crunchbase.com/organization/vier-je-huis,Active,,"E-Commerce, Gift, Home Decor","Cuijk, Limburg, The Netherlands","Vier Je Huis is an online store that offers a wide range of decorative items, posters, cards, gifts, stationery and accessories.","2,891,453","European Union (EU), Europe, Middle East, and Africa (EMEA)",5431,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.vierjehuis.nl/,,https://www.facebook.com/vierjehuis/,,,"Commerce and Shopping, Real Estate",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vidima,https://www.crunchbase.com/organization/vidima,Active,,"E-Commerce, Health Care, Medical","Essen, Nordrhein-Westfalen, Germany",Vidima is an e-commerce shop of medical and health-care products.,"2,892,575","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.vidima.de/,https://twitter.com/vidima_de,https://www.facebook.com/VidiGmbH,https://www.linkedin.com/company/vidigmbh/,,"Commerce and Shopping, Health Care",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Football Club Rooigem,https://www.crunchbase.com/organization/football-club-rooigem,Active,,"American Football, Sports, Training","Diepenbeek, Limburg, Belgium",Football Club Rooigem is a sports association that offers beginner and professional training and conducts events.,"2,911,317","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$50M to $100M,2016-01-01,year,,,,,For Profit,https://fc-rooigem.be/,https://twitter.com/fcrooigem,https://www.facebook.com/profile.php?id=100063511103605,https://www.linkedin.com/company/football-club-rooigem/,,"Education, Sports",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Laserkatze,https://www.crunchbase.com/organization/laserkatze,Active,,"Manufacturing, Textiles","Aachen, Nordrhein-Westfalen, Germany",Laserkatze is an Aachen-based lasercut manufactory for creative people,"2,930,097","European Union (EU), Europe, Middle East, and Africa (EMEA)",52070,,2016-01-01,year,,,,,For Profit,https://laserkatze.de/,https://twitter.com/laserkatze,https://www.facebook.com/Laserkatze/,https://www.linkedin.com/company/laserkatze,"Laserkatze is an Aachen-based lasercut manufactory for creative people. As a service provider for laser cutting we are your interface between digital design and finished product. We solve your design problem for you: From the idea generation, the vectorization of your sketch or with the help of the data check we make sure that your article is lasered. We are there for you and your ideas!",Manufacturing,2,,"Jan Henric Stönner, Sophy Stoenner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Water Babies Holland,https://www.crunchbase.com/organization/water-babies-holland,Active,,"Children, E-Commerce, Fashion, Textiles","Maastricht, Limburg, The Netherlands",Water Babies Holland is an online clothing store for children.,"2,934,644","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,https://www.waterbabiesholland.nl/,,https://www.facebook.com/Water-Babies-103315811378686/,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Management Kompasgroep,https://www.crunchbase.com/organization/management-kompasgroep,Active,,"Accounting, Consulting, Professional Services","Venray, Limburg, The Netherlands",Management Kompasgroep is an accountancy and consulting firm.,"2,947,010","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://managementkompasgroep.nl,https://twitter.com/man_kompasgroep,https://www.facebook.com/ManagementKompasgroep,https://www.linkedin.com/company/management-kompasgroep,,"Financial Services, Other, Professional Services",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lientjes,https://www.crunchbase.com/organization/lientjes,Active,,"E-Commerce, Jewelry, Shopping","Maastricht, Limburg, The Netherlands",Lientjes is an online marketplace for handmade jewelry.,"2,951,536","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,https://www.lientjes.nl,,https://www.facebook.com/lientjessieraden/,,,"Commerce and Shopping, Consumer Goods",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MES (Multiphysics Energy Solutions),https://www.crunchbase.com/organization/mes-multiphysics-energy-solutions,Active,,Simulation,"Jülich, Nordrhein-Westfalen, Germany",Our business provides you with a wide range of CFD and FEM solutions.,"2,958,890","European Union (EU), Europe, Middle East, and Africa (EMEA)",52428,,2016-01-01,year,,,,,For Profit,http://www.multiphysicsenergysolutions.com/,,,https://www.linkedin.com/company/multiphysics-energy-solutions-mes-/about/,"Our business provides you with a wide range of CFD and FEM solutions. We support you with a comprehensive and technically competent consultation in the interdisciplinary topics of 3D fluid mechanics, structural mechanics, heat transfer and heat transfer.",Software,1,1-10,Murat Peksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vista Athletics,https://www.crunchbase.com/organization/vista-athletics,Active,,"Association, Soccer, Sports","Köln, Nordrhein-Westfalen, Germany",Vista Athletics is a sports association that helps German soccer players to earn a scholarship in the US.,"2,961,514","European Union (EU), Europe, Middle East, and Africa (EMEA)",50939,,2016-01-01,year,,,,,For Profit,https://vistaathletics.com/,,https://www.facebook.com/vistaathletics,https://www.linkedin.com/company/vista-athletics/,,"Other, Sports",2,1-10,"Jan Weeg, Maurits Schön",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nadiro,https://www.crunchbase.com/organization/nadiro,Active,,"Artificial Intelligence (AI), Energy","Aachen, Nordrhein-Westfalen, Germany",AI for heat pumps,"2,986,946","European Union (EU), Europe, Middle East, and Africa (EMEA)",52068,,2016-01-01,year,,,,,For Profit,http://nadiro.de/,,,,NADIRO aims to minimise the energy costs of buildings by reducing both investment and operating costs of the energy system. We focus on solutions that provide electricity and heat from renewable energy sources.,"Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software",2,,"Christopher Stein, Timo Reichert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
gwiasda it konzepte,https://www.crunchbase.com/organization/gwiasda-it-konzepte,Active,,"Information Technology, Software, Training","Köln, Nordrhein-Westfalen, Germany",gwiasda it konzepte offers IT and software development services.,"2,993,700","European Union (EU), Europe, Middle East, and Africa (EMEA)",50739,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.gwpc.de,,,,,"Education, Information Technology, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Younga,https://www.crunchbase.com/organization/younga,Active,,"Professional Services, Public Transportation, Transportation","Düsseldorf, Nordrhein-Westfalen, Germany",Younga is a transport service firm.,"3,002,798","European Union (EU), Europe, Middle East, and Africa (EMEA)",40213,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.trunksta.de,https://twitter.com/trunksta_gmbh,https://www.facebook.com/TrunkstaGmbH,,"Trunksta is a local transportation option. Use carpooling, ride sharing, and take out requests, or give your own transportation. They offer two rides options are seek ride and offer ride.","Other, Transportation",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
M'Arome,https://www.crunchbase.com/organization/m-arome,Active,,"Manufacturing, Textiles","Düsseldorf, Nordrhein-Westfalen, Germany",M'Arome GmbH sees itself as a premium supplier in the field of room aromatisation for requirements at the highest level.,"3,008,485","European Union (EU), Europe, Middle East, and Africa (EMEA)",40215,,2016-01-01,year,,,,,For Profit,https://marome.de/,,,,,Manufacturing,1,,Martin Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Limburgstartup,https://www.crunchbase.com/organization/limburgstartup,Active,,"Information Services, Software, Training","Hasselt, Limburg, Belgium",Limburgstartup is a community platform that supports startups and scale-ups in the Limburg region.,"3,012,573","European Union (EU), Europe, Middle East, and Africa (EMEA)",3500,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.limburgstartup.be,https://x.com/limburgstartup,https://www.facebook.com/LimburgStartupCommunity,https://www.linkedin.com/company/limburg-startup,,"Education, Information Technology, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Handmade by Sjiek,https://www.crunchbase.com/organization/handmade-by-sjiek,Active,,"E-Commerce, Fashion, Handmade, Jewelry","America, Limburg, The Netherlands",Handmade by Sjiek is an online store for handmade jewelry and accessories.,"3,013,787","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,https://www.handmadebysjiek.nl/,,https://www.facebook.com/handmadebysjiek,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Omnitest Quality Alliance,https://www.crunchbase.com/organization/omnitest-quality-alliance,Active,,"Analytics, Quality Assurance, Test and Measurement","Moers, Nordrhein-Westfalen, Germany",Omnitest Quality Alliance is a holding company that specializes in quality assurance and testing services for industrial sectors.,"3,021,186","European Union (EU), Europe, Middle East, and Africa (EMEA)",47445,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.omnitest.de,,,https://www.linkedin.com/company/omnitest-quality-alliance/,,"Data and Analytics, Professional Services",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rhein-Live.tv,https://www.crunchbase.com/organization/rhein-live-tv,Active,,"Broadcasting, Media and Entertainment, TV Production","Düsseldorf, Nordrhein-Westfalen, Germany","Rhein-Live.tv is a broadcast and media production company specializing in streaming jobs, stadium TV, and hybrid events.","3,026,672","European Union (EU), Europe, Middle East, and Africa (EMEA)",40625,,2016-01-01,year,,,,,For Profit,https://www.rhein-live.tv,https://twitter.com/rheinlive,https://www.facebook.com/rheinlivetv/,https://www.linkedin.com/company/rhein-live-tv-gmbh/,,"Media and Entertainment, Video",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
