Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - TripleMed,https://www.crunchbase.com/funding_round/triplemed-series-a--316705c7,TripleMed,https://www.crunchbase.com/organization/triplemed,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2392038,2017-09-18,Early Stage Venture,,,,Yes,TripleMed aims to develop innovative and cost-effective solutions for the treatment of aortic aneurysms.,"Biotechnology, Health Care, Product Research",,http://triplemedical.com,,2000000,EUR,2392038,Early Stage Venture,1,Chemelot Ventures,"Chemelot Ventures, Limburg Business Development Fund (LBDF)",2,,"339,563"
Grant - Aerosint,https://www.crunchbase.com/funding_round/aerosint-grant--8a83cd97,Aerosint,https://www.crunchbase.com/organization/aerosint,Grant,"Liège, Liege, Belgium, Europe",71429,EUR,81868,2019-01-01,,,,,No,Aerosint invented a unique selective powder recoater enabling multimaterial 3D printing.,"3D Printing, Hardware, Machinery Manufacturing, Precious Metals",,http://www.aerosint.com,Less than $1M,371429,EUR,400138,M&A,2,,EASME,1,,"590,422"
Grant - MYOCENE,https://www.crunchbase.com/funding_round/myocene-grant--e98ae3c8,MYOCENE,https://www.crunchbase.com/organization/myocene,Grant,"Liège, Liege, Belgium, Europe",310000,EUR,367193,2020-11-15,,,,,No,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,Wallonia Regional Government,1,,"675,706"
Convertible Note - Pharmaid,https://www.crunchbase.com/funding_round/pharmaid-convertible-note--67dd1b84,Pharmaid,https://www.crunchbase.com/organization/pharmaid,Convertible Note,"Embourg, Liege, Belgium, Europe",50000,EUR,61354,2018-03-01,,500000,EUR,613542,No,"SaaS, Pharmaceutical social network, BtoB","Internet, Pharmaceutical, SaaS, Social Network",,https://www.pharmaid.be,,50000,EUR,61354,,1,,WING by Digital Wallonia,1,,"357,970"
Post-IPO Equity - Mithra Pharmaceuticals SA,https://www.crunchbase.com/funding_round/mithra-pharmaceuticals-sa-post-ipo-equity--7a607658,Mithra Pharmaceuticals SA,https://www.crunchbase.com/organization/mithra-pharmaceuticals-sa,Post-IPO Equity,"Liège, Liege, Belgium, Europe",20000000,EUR,21598062,2023-08-24,,,,,Yes,Mithra Pharmaceuticals SA specializes in the development of women's health care products.,"Biotechnology, Health Care, Pharmaceutical",,https://www.mithra.com/en/,$10M to $50M,182681087,USD,182681087,IPO,6,Armistice Capital,Armistice Capital,1,,"680,045"
Series D - Miracor Medical,https://www.crunchbase.com/funding_round/miracor-medical-series-d--2f7d2a8c,Miracor Medical,https://www.crunchbase.com/organization/miracor-medical,Series D,"Awans, Liege, Belgium, Europe",25000000,EUR,30166641,2018-01-04,Late Stage Venture,,,,Yes,Miracor Medical is a medical device company developing disruptive solutions to treat severe heart diseases.,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device, Personal Health",,http://www.miracormedical.com,,100101448,USD,100101448,Late Stage Venture,9,Ming capital,"BioMedPartners, Delta Partners, Earlybird Venture Capital, Meusinvest (Noshaq), Ming capital, Peppermint Venture Partners, S.R.I.W., SFPI-FPIM, SHS Capital",9,1,"680,876"
Seed Round - PlayTreks,https://www.crunchbase.com/funding_round/playtreks-seed--dfa12f6e,PlayTreks,https://www.crunchbase.com/organization/playtreks,Seed,"Hasselt, Limburg, Belgium, Europe",,,,2021-10-14,Seed,2000000,EUR,2318080,Yes,"Combination of #web2 and #web3, Unlimited music meta data, music distribution, radio airplay, blockchain marketplace, copyright, NFT's.","Blockchain, Cryptocurrency, Marketplace, Music, Non-Fungible Token (NFT), Web3",,https://playtreks.com,Less than $1M,700000,EUR,802199,Seed,5,,,,,"685,304"
Venture Round - TrendMiner,https://www.crunchbase.com/funding_round/trendminer-series-unknown--d28aa024,TrendMiner,https://www.crunchbase.com/organization/trendminer,Venture - Series Unknown,"Hasselt, Limburg, Belgium, Europe",1000000,EUR,1101739,2016-06-27,,,,,Yes,"Advanced industrial analytics. Empowers data-driven decisions, optimizes operations, and achieves excellence through actionable insights","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Chemical, Data Mining, Information Technology, Oil and Gas, Predictive Analytics, Software",,https://www.trendminer.com,$1M to $10M,9085000,EUR,10353079,M&A,5,Innovation Fund,Innovation Fund,1,1,"328,103"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--77bf5c10,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",144058,EUR,173025,2018-01-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,European Union,European Union,1,,"347,139"
Grant - CyTuVax,https://www.crunchbase.com/funding_round/cytuvax-grant--d5edf988,CyTuVax,https://www.crunchbase.com/organization/cytuvax,Grant,"Maastricht, Limburg, The Netherlands, Europe",,,,2018-12-01,,,,,No,"CyTuVax is a young, clinical stage vaccine company.",Pharmaceutical,,https://cytuvax.com,,,,,,1,,EASME,1,,"347,603"
Pre Seed Round - PlayTreks,https://www.crunchbase.com/funding_round/playtreks-pre-seed--8572f440,PlayTreks,https://www.crunchbase.com/organization/playtreks,Pre-Seed,"Hasselt, Limburg, Belgium, Europe",95000,EUR,105692,2020-06-01,Seed,1000000,EUR,1112545,Yes,"Combination of #web2 and #web3, Unlimited music meta data, music distribution, radio airplay, blockchain marketplace, copyright, NFT's.","Blockchain, Cryptocurrency, Marketplace, Music, Non-Fungible Token (NFT), Web3",,https://playtreks.com,Less than $1M,700000,EUR,802199,Seed,5,,,,,"328,950"
Series B - Imcyse,https://www.crunchbase.com/funding_round/imcyse-series-b--ccea3072,Imcyse,https://www.crunchbase.com/organization/imcyse,Series B,"Liège, Liege, Belgium, Europe",21300000,EUR,25659559,2021-02-17,Early Stage Venture,,,,Yes,"Developing disease specific immune therapies to treat severe, chronic auto-immune, inflammatory, allergic, infectious diseases and tumors.","Biotechnology, Pharmaceutical, Therapeutics",,http://www.imcyse.com/,$1M to $10M,55900000,EUR,64404622,Early Stage Venture,4,Pfizer,"Biogenosis, Epimède, KU Leuven, Meusinvest (Noshaq), Pfizer, S.R.I.W., SFPI-FPIM",7,,"365,532"
Corporate Round - Newpharma,https://www.crunchbase.com/funding_round/newpharma-corporate-round--b15c8234,Newpharma,https://www.crunchbase.com/organization/newpharma,Corporate Round,"Liège, Liege, Belgium, Europe",,,,2017-12-18,,,,,Yes,Newpharma is the online extension of a traditional Belgian pharmacy. ,Pharmaceutical,,https://www.newpharma.be,$50M to $100M,,,,,1,Colruyt Group,Colruyt Group,1,,"366,626"
Venture Round - ZenTech,https://www.crunchbase.com/funding_round/zentech-091b-series-unknown--1008397f,ZenTech,https://www.crunchbase.com/organization/zentech-091b,Venture - Series Unknown,"Angleur, Liege, Belgium, Europe",,,,2018-02-28,,,,,Yes,ZenTech is a biotechnology company highly specialised in the diagnostic of pathologies occurring in the early life stages.,"Biopharma, Biotechnology, Life Science",,http://www.zentech.be,$1M to $10M,,,,,1,S.R.I.W.,S.R.I.W.,1,,"367,038"
Pre Seed Round - LarynxLock,https://www.crunchbase.com/funding_round/larynxlock-pre-seed--3953e301,LarynxLock,https://www.crunchbase.com/organization/larynxlock,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2018-05-15,Seed,,,,Yes,LARYNXLOCK is developing a smart and easy-to-use device to prevent dangerous laryngeal air leaks during operations,"Health Care, Medical, Medical Device",,https://larynxlock.com/,,,,,Seed,1,NLC,NLC,1,,"421,463"
Seed Round - Altostratus,https://www.crunchbase.com/funding_round/altostratus-seed--31d4fe65,Altostratus,https://www.crunchbase.com/organization/altostratus,Seed,"Seraing, Liege, Belgium, Europe",,,,2016-02-01,Seed,,,,Yes,A connected wind gauge that works absolutely anywhere,Internet of Things,,http://www.pioupiou.fr,Less than $1M,,,,Seed,1,,The Faktory Fund,1,,"245,804"
Seed Round - ALX Systems,https://www.crunchbase.com/funding_round/alx-systems-seed--6045cf29,ALX Systems,https://www.crunchbase.com/organization/alx-systems,Seed,"Liège, Liege, Belgium, Europe",100000,EUR,113067,2019-03-14,Seed,,,,Yes,"ALX provides smart UAV solutions, dedicated to enable complex missions, computer vision, swarming on UAV.",Aerospace,,http://www.alxsys.com,Less than $1M,800000,EUR,937767,Seed,2,,Digital Attraxion,1,,"372,207"
Series E - Miracor Medical,https://www.crunchbase.com/funding_round/miracor-medical-series-e--05a4480f,Miracor Medical,https://www.crunchbase.com/organization/miracor-medical,Series E,"Awans, Liege, Belgium, Europe",24000000,EUR,28430158,2020-09-02,Late Stage Venture,,,,Yes,Miracor Medical is a medical device company developing disruptive solutions to treat severe heart diseases.,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device, Personal Health",,http://www.miracormedical.com,,100101448,USD,100101448,Late Stage Venture,9,Yonghua Capital,"Earlybird Venture Capital, Meusinvest (Noshaq), Quest for Growth, S.R.I.W., SFPI-FPIM, Yonghua Capital",6,,"595,703"
Venture Round - Medianeut,https://www.crunchbase.com/funding_round/medianeut-series-unknown--749f7705,Medianeut,https://www.crunchbase.com/organization/medianeut,Venture - Series Unknown,"Hasselt, Limburg, Belgium, Europe",1500000,EUR,1589857,2017-02-13,,,,,Yes,The most savvy digital signage system on the planet,"Local Business, Marketing, Software",,http://www.medianeut.be/,Less than $1M,1500000,EUR,1589857,,1,,,,,"250,915"
Series A - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-series-a--e202aa34,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Series A,"Limburg, Liege, Belgium, Europe",1500000,EUR,1632939,2017-05-09,Early Stage Venture,,,,Yes,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,Limburgse Reconversie Maatschappij,"Limburgse Reconversie Maatschappij, Volta Ventures",2,1,"251,411"
Seed Round - Allegro Biotech,https://www.crunchbase.com/funding_round/allegro-biotech-seed--cd664a3b,Allegro Biotech,https://www.crunchbase.com/organization/allegro-biotech,Seed,"Liège, Liege, Belgium, Europe",5500000,EUR,6037991,2023-04-25,Seed,,,,Yes,"Game-changing therapeutic nanoparticles for neuroscience, chronic degenerative diseases and orthopaedics.","Biotechnology, Life Science, Medical, Nanotechnology, Neuroscience",,https://allegro.bio/,,7000000,EUR,7731515,Seed,2,Annie Vereecken,"Annie Vereecken, Meusinvest (Noshaq)",2,,"375,140"
Grant - UgenTec,https://www.crunchbase.com/funding_round/ugentec-grant--f429883a,UgenTec,https://www.crunchbase.com/organization/ugentec,Grant,"Hasselt, Limburg, Belgium, Europe",50000,EUR,56064,2017-06-01,,,,,No,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,EASME,EASME,1,,"375,320"
Seed Round - Joyn Belgium,https://www.crunchbase.com/funding_round/joyn-belgium-seed--299b5f99,Joyn Belgium,https://www.crunchbase.com/organization/joyn-belgium,Seed,"Hasselt, Limburg, Belgium, Europe",2000000,EUR,2364600,2017-08-11,Seed,,,,Yes,"Bakeries, butchers, coffee shops, bike shops,... Joyn is there for local businesses that want to improve the customer relationship and grow.","E-Commerce, Information Services, Information Technology, Loyalty Programs",,https://www.joyn.eu,$1M to $10M,2000000,EUR,2364600,Seed,1,KBC,"ING Group, KBC, Mediahuis",3,,"598,265"
Debt Financing - VicThorious,https://www.crunchbase.com/funding_round/victhorious-debt-financing--80f711e6,VicThorious,https://www.crunchbase.com/organization/victhorious,Debt Financing,"Hasselt, Limburg, Belgium, Europe",250000,EUR,284502,2016-03-31,,,,,No,VicThorious is an intelligent multi-cloud platform for enterprise applications.,"Analytics, E-Commerce, Information Technology, Infrastructure, Internet, Language Learning, SaaS, Software",,http://www.victhorious.com,Less than $1M,944000,EUR,1029283,Seed,5,,,,,"598,668"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--7f6161da,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",215280,USD,215280,2021-09-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Eurostars,Eurostars,1,,"601,048"
Seed Round - ISSOL,https://www.crunchbase.com/funding_round/issol-seed--6e3fc966,ISSOL,https://www.crunchbase.com/organization/issol,Seed,"Dison, Liege, Belgium, Europe",,,,2016-06-30,Seed,,,,Yes,ISSOL is a manufacturer and developer of active materials and glazing.,"Building Material, Construction, Manufacturing",,http://www.issol.fr/,$1M to $10M,,,,Seed,1,,S.R.I.W.,1,,"602,153"
Convertible Note - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-convertible-note--2a1465e3,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Convertible Note,"Maastricht, Limburg, The Netherlands, Europe",482240,EUR,571044,2021-09-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,3RsMC ApS,3RsMC ApS,1,,"255,423"
Seed Round - Hivelab,https://www.crunchbase.com/funding_round/hivelab-seed--350a0554,Hivelab,https://www.crunchbase.com/organization/hivelab,Seed,"Liège, Liege, Belgium, Europe",25000,EUR,28059,2019-06-17,Seed,,,,Yes,Hivelab provides software and IT services.,"Information Technology, Software",,https://www.hivelab.be/en/,$1M to $10M,25000,EUR,28059,Seed,1,,Digital Attraxion,1,,"382,849"
Seed Round - Convert Pharmaceuticals,https://www.crunchbase.com/funding_round/convert-pharmaceuticals-seed--90a7b8a2,Convert Pharmaceuticals,https://www.crunchbase.com/organization/convert-pharmaceuticals,Seed,"Liège, Liege, Belgium, Europe",13600000,EUR,16580796,2018-02-28,Seed,,,,Yes,Convert Pharmaceuticals is a research and development company.,"Biotechnology, Business Development, Pharmaceutical",,http://www.convertpharma.com/,$1M to $10M,13600000,EUR,16580796,Seed,2,Droia Ventures,"Droia Ventures, Meusinvest (Noshaq), Spinventure",3,,"383,292"
Grant - Cristal Therapeutics,https://www.crunchbase.com/funding_round/cristal-therapeutics-grant--cd4f499a,Cristal Therapeutics,https://www.crunchbase.com/organization/cristal-therapeutics,Grant,"Maastricht, Limburg, The Netherlands, Europe",2500000,EUR,2962278,2017-11-28,,,,,No,Cristal Therapeutics is a pharmaceutical company developing a new class of nanomedicine based on its proprietary polymeric technologies.,"Biotechnology, Medical, Pharmaceutical, Therapeutics",,http://cristaltherapeutics.com/,$1M to $10M,23799999,EUR,26702752,,4,Horizon 2020,Horizon 2020,1,,"258,497"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--9cb0412e,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",150316,EUR,180541,2018-01-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Ministerie van Economische Zaken,Ministerie van Economische Zaken,1,,"388,182"
Grant - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-grant--38b1c559,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Grant,"Maastricht, Limburg, The Netherlands, Europe",262698,USD,262698,2023-01-30,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Alzheimer's Drug Discovery Foundation,Alzheimer's Drug Discovery Foundation,1,,"429,861"
Seed Round - ALX Systems,https://www.crunchbase.com/funding_round/alx-systems-seed--b195827f,ALX Systems,https://www.crunchbase.com/organization/alx-systems,Seed,"Liège, Liege, Belgium, Europe",700000,EUR,824700,2018-06-06,Seed,,,,Yes,"ALX provides smart UAV solutions, dedicated to enable complex missions, computer vision, swarming on UAV.",Aerospace,,http://www.alxsys.com,Less than $1M,800000,EUR,937767,Seed,2,,"Be Angels, WING by Digital Wallonia",2,,"390,700"
Pre Seed Round - PlayTreks,https://www.crunchbase.com/funding_round/playtreks-pre-seed--856317ae,PlayTreks,https://www.crunchbase.com/organization/playtreks,Pre-Seed,"Hasselt, Limburg, Belgium, Europe",115000,EUR,134051,2020-09-23,Seed,1000000,EUR,1165660,Yes,"Combination of #web2 and #web3, Unlimited music meta data, music distribution, radio airplay, blockchain marketplace, copyright, NFT's.","Blockchain, Cryptocurrency, Marketplace, Music, Non-Fungible Token (NFT), Web3",,https://playtreks.com,Less than $1M,700000,EUR,802199,Seed,5,,,,,"262,886"
Grant - Amyl Therapeutics,https://www.crunchbase.com/funding_round/amyl-therapeutics-grant--cbc3ec9f,Amyl Therapeutics,https://www.crunchbase.com/organization/amyl-therapeutics,Grant,"Liège, Liege, Belgium, Europe",6100000,EUR,6524957,2023-11-07,,,,,No,Amyl Therapeutics is a preclinical stage biotechnology company.,"Biotechnology, Health Care, Life Science, Medical",,https://www.amyltx.com,$100M to $500M,29700000,EUR,34393625,Early Stage Venture,4,,,,,"434,162"
Seed Round - Phasya,https://www.crunchbase.com/funding_round/phasya-seed--507a7134,Phasya,https://www.crunchbase.com/organization/phasya,Seed,"Seraing, Liege, Belgium, Europe",967000,EUR,1099333,2019-01-21,Seed,,,,Yes,Phasya offers solutions for detecting drowsiness and measuring eye movements.,"Health Care, Health Diagnostics, Information Technology, Medical, Software, Wellness",,http://www.phasya.com/en,$1M to $10M,967000,EUR,1099333,M&A,1,,"Gesval, Meusinvest (Noshaq), Scale Investors, WING by Digital Wallonia",4,,"263,810"
Seed Round - Mimesys,https://www.crunchbase.com/funding_round/mimesys-seed--06417469,Mimesys,https://www.crunchbase.com/organization/mimesys,Seed,"Hasselt, Limburg, Belgium, Europe",,,,2016-09-01,Seed,,,,Yes,Mimesys provide building block for telepresence in VR and AR apps.,"Software, Telecommunications",,http://www.mimesysvr.com/,,,,,M&A,1,,Limburgse Reconversie Maatschappij,1,,"434,450"
Venture Round - XO Markets,https://www.crunchbase.com/funding_round/xo-markets-series-unknown--041df3c7,XO Markets,https://www.crunchbase.com/organization/xo-markets,Venture - Series Unknown,"Ans, Liege, Belgium, Europe",2000000,USD,2000000,2017-10-03,,,,,Yes,"XO Markets Holdings focuses on bringing about a vibrant, commercial marketplace from low-Earth orbit, to deep space, and beyond.","Aerospace, Marketplace, Space Travel",,http://xomarkets.com/,$1M to $10M,23000000,USD,23000000,M&A,4,Space Capital,Space Capital,1,,"408,063"
Convertible Note - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-convertible-note--b5c46651,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Convertible Note,"Maastricht, Limburg, The Netherlands, Europe",27000,EUR,28430,2017-01-01,,,,,No,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,3RsMC ApS,3RsMC ApS,1,,"408,906"
Debt Financing - MYOCENE,https://www.crunchbase.com/funding_round/myocene-debt-financing--f88166c5,MYOCENE,https://www.crunchbase.com/organization/myocene,Debt Financing,"Liège, Liege, Belgium, Europe",350000,EUR,370362,2023-03-15,,,,,No,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,SOWALFIN,1,,"270,403"
Seed Round - BookWidgets,https://www.crunchbase.com/funding_round/bookwidgets-seed--84e47a04,BookWidgets,https://www.crunchbase.com/organization/bookwidgets,Seed,"Hasselt, Limburg, Belgium, Europe",300000,EUR,334504,2016-08-30,Seed,,,,Yes,"BookWidgets lets you create engaging exercises for iPad, Chromebook and tablets, in minutes.","E-Learning, Education, Software",,https://www.bookwidgets.com/,Less than $1M,300000,EUR,334504,Seed,1,,,,,"437,439"
Grant - NextGenics,https://www.crunchbase.com/funding_round/nextgenics-grant--e31df814,NextGenics,https://www.crunchbase.com/organization/nextgenics,Grant,"Hasselt, Limburg, Belgium, Europe",59500,EUR,72694,2021-06-01,,,,,No,Nextgen healthtech venture focussing on making healthcare understandable,"Electronics, Health Care, Internet of Things, Medical, Sensor, Smart Home, Software, Wearables",,http://nextgenics.co,Less than $1M,286000,EUR,329926,Seed,4,Agentschap Innoveren & Ondernemen,Agentschap Innoveren & Ondernemen,1,,"271,495"
Venture Round - Musimap,https://www.crunchbase.com/funding_round/musimap-series-unknown--d3d7cf17,Musimap,https://www.crunchbase.com/organization/musimap,Venture - Series Unknown,"Liège, Liege, Belgium, Europe",700000,EUR,830375,2020-10-23,,,,,Yes,Musimap emulates the complex emotional interaction that humans have with music.,"Artificial Intelligence (AI), B2B, Music",,https://www.musimap.com/,Less than $1M,700000,EUR,830375,M&A,3,Quincy Jones Productions,"Andreas Spechtler, LeanSquare, Quincy Jones Productions, Sushi Venture Partners",4,2,"272,666"
Seed Round - MYOCENE,https://www.crunchbase.com/funding_round/myocene-seed--f85ffb05,MYOCENE,https://www.crunchbase.com/organization/myocene,Seed,"Liège, Liege, Belgium, Europe",1000000,EUR,1186485,2021-07-02,Seed,,,,Yes,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,"Pierre Rigaux, Pierre-Yves Muller",2,,"272,832"
Convertible Note - MYOCENE,https://www.crunchbase.com/funding_round/myocene-convertible-note--0ce06af4,MYOCENE,https://www.crunchbase.com/organization/myocene,Convertible Note,"Liège, Liege, Belgium, Europe",524071,EUR,554560,2023-03-15,,,,,No,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,"Meusinvest (Noshaq), Pierre Rigaux, WING by Digital Wallonia",3,,"614,661"
Private Equity Round - Cefaly Technology,https://www.crunchbase.com/funding_round/cefaly-technology-private-equity--e2f25303,Cefaly Technology,https://www.crunchbase.com/organization/cefaly-technology,Private Equity,"Seraing, Liege, Belgium, Europe",,,,2019-08-08,Private Equity,,,,Yes,Cefaly Technology is a Medical Devices.,Medical Device,,https://www.cefaly.com,$10M to $50M,,,,Private Equity,1,DW Healthcare Partners,DW Healthcare Partners,1,,"453,517"
Pre Seed Round - MLA Diagnostics,https://www.crunchbase.com/funding_round/mla-diagnostics-pre-seed--72630444,MLA Diagnostics,https://www.crunchbase.com/organization/mla-diagnostics,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2019-04-05,Seed,,,,Yes,MLA DIAGNOSTICS IS DEVELOPING A REVOLUTIONARY PROGNOSTIC TEST FOR EARLY STAGE MELANOMA,"Health Care, Health Diagnostics, Medical, Medical Device",,https://www.mladx.com/,,,,,,2,NLC,NLC,1,,"280,605"
Seed Round - Ambassify,https://www.crunchbase.com/funding_round/ambassify-seed--a1be94f1,Ambassify,https://www.crunchbase.com/organization/ambassify,Seed,"Ham, Liege, Belgium, Europe",,,,2016-06-01,Seed,,,,Yes,Ambassify sell through your trusted ambassadors via an exclusive and fun community.,"B2B, Information Services, Information Technology, Internet, Marketing",,https://www.ambassify.com,$1M to $10M,2050000,EUR,2437467,,3,Internet Attitude,Internet Attitude,1,,"282,024"
Venture Round - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-series-unknown--cd9d907e,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Venture - Series Unknown,"Limburg, Liege, Belgium, Europe",9000000,EUR,11068736,2020-12-30,,,,,Yes,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,,"Limburgse Reconversie Maatschappij, Volta Ventures",2,1,"287,030"
Series A - UgenTec,https://www.crunchbase.com/funding_round/ugentec-series-a--7643acee,UgenTec,https://www.crunchbase.com/organization/ugentec,Series A,"Hasselt, Limburg, Belgium, Europe",7500000,EUR,9226817,2018-03-29,Early Stage Venture,,,,Yes,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,,"Annie Vereecken, Gemma Frisius Fund, Herman Verrelst, imec, KU Leuven, Limburgse Reconversie Maatschappij",6,,"287,787"
Convertible Note - Preesale,https://www.crunchbase.com/funding_round/preesale-2-convertible-note--3481d40f,Preesale,https://www.crunchbase.com/organization/preesale-2,Convertible Note,"Liège, Liege, Belgium, Europe",100000,USD,100000,2016-08-15,,,,,No,Preesale allows event organizers to sell more tickets and automatically access their cash flows before their event.,"Events, Internet, Ticketing",,https://preesale.com,Less than $1M,300000,USD,300000,Seed,2,Techstars,"Right Side Capital Management, Techstars",2,,"478,156"
Venture Round - Bodair,https://www.crunchbase.com/funding_round/bodair-series-unknown--7bb6aef0,Bodair,https://www.crunchbase.com/organization/bodair,Venture - Series Unknown,"Oupeye, Liege, Belgium, Europe",,,,2016-10-25,,,,,Yes,Bodair design and production of carbon fiber rods.,"Industrial Engineering, Manufacturing, Mechanical Engineering",,http://www.bodair.com/,,,,,,1,,S.R.I.W.,1,,"623,608"
Venture Round - EyeD Pharma,https://www.crunchbase.com/funding_round/eyed-pharma-sa-series-unknown--ab2b2625,EyeD Pharma,https://www.crunchbase.com/organization/eyed-pharma-sa,Venture - Series Unknown,"Liège, Liege, Belgium, Europe",45000000,EUR,50951260,2021-12-24,,,,,Yes,EyeD Pharma is a pharmaceutical company dedicated to the development of innovative drug products in ophthalmology.,"Biopharma, Biotechnology, Pharmaceutical",,http://www.eyedpharma.com,$1M to $10M,73000000,EUR,82220384,,2,,"Didier Allaer, Du monceau, François Blondel, Fund+, Jean Stephenne, Meusinvest (Noshaq), Nomainvest, QBIC II, Robert Taub, S.R.I.W., SFPI-FPIM",11,,"623,828"
Non Equity Assistance - XO Markets,https://www.crunchbase.com/funding_round/xo-markets-non-equity-assistance--843b958b,XO Markets,https://www.crunchbase.com/organization/xo-markets,Non-equity Assistance,"Ans, Liege, Belgium, Europe",16000000,USD,16000000,2018-08-15,,,,,No,"XO Markets Holdings focuses on bringing about a vibrant, commercial marketplace from low-Earth orbit, to deep space, and beyond.","Aerospace, Marketplace, Space Travel",,http://xomarkets.com/,$1M to $10M,23000000,USD,23000000,M&A,4,,,,,"290,346"
